Abb,NAME,COMPOSITION,COMPARTMENT,REPLACEMENT ID,CHARGE
3-oxolaur-6-cis-enoyl-CoA[p],3-oxolaur-6-cis-enoyl-CoA,C33H50N7O18P3S,p,m00883p,-4
3-oxolinoleoyl-CoA[m],3-oxolinoleoyl-CoA,C39H60N7O18P3S,m,m00884m,-4
3-oxolinoleoyl-CoA[p],3-oxolinoleoyl-CoA,C39H60N7O18P3S,p,m00884p,-4
3-oxomyrist-5-enoyl-CoA[m],3-oxomyrist-5-enoyl-CoA,C35H54N7O18P3S,m,m00885m,-4
3-oxomyrist-5-enoyl-CoA[p],3-oxomyrist-5-enoyl-CoA,C35H54N7O18P3S,p,m00885p,-4
3-oxomyrist-7-enoyl-CoA[m],3-oxomyrist-7-enoyl-CoA,C35H54N7O18P3S,m,m00886m,-4
3-oxomyrist-7-enoyl-CoA[p],3-oxomyrist-7-enoyl-CoA,C35H54N7O18P3S,p,m00886p,-4
3-oxononadecanoyl-CoA[c],3-oxononadecanoyl-CoA,C40H66N7O18P3S,c,m00887c,-4
3-oxononadecanoyl-CoA[m],3-oxononadecanoyl-CoA,C40H66N7O18P3S,m,m00887m,-4
3-oxononanoyl-[ACP][c],3-oxononanoyl-[ACP],C20H35N2O9PRS,c,m00888c,-1
3-oxononanoyl-CoA[m],3-oxononanoyl-CoA,C30H46N7O18P3S,m,m00889m,-4
3-oxooctadecanoyl-CoA[c],3-oxooctadecanoyl-CoA,C39H64N7O18P3S,c,m00890c,-4
3-oxooctadecanoyl-CoA[m],3-oxooctadecanoyl-CoA,C39H64N7O18P3S,m,m00890m,-4
3-oxooctadecanoyl-CoA[p],3-oxooctadecanoyl-CoA,C39H64N7O18P3S,p,m00890p,-4
3-oxooctanoyl-[ACP][c],3-oxooctanoyl-[ACP],C19H33N2O9PRS,c,m00891c,-1
3-oxooctanoyl-CoA[m],3-oxooctanoyl-CoA,C29H44N7O18P3S,m,m00892m,-4
3-oxooctanoyl-CoA[p],3-oxooctanoyl-CoA,C29H44N7O18P3S,p,m00892p,-4
3-oxooleoyl-CoA[m],3-oxooleoyl-CoA,C39H62N7O18P3S,m,m00893m,-4
3-oxooleoyl-CoA[p],3-oxooleoyl-CoA,C39H62N7O18P3S,p,m00893p,-4
3-oxopalmitoleoyl-CoA[m],3-oxopalmitoleoyl-CoA,C37H58N7O18P3S,m,m00894m,-4
3-oxopalmitoleoyl-CoA[p],3-oxopalmitoleoyl-CoA,C37H58N7O18P3S,p,m00894p,-4
3-oxopalmitoyl-CoA[m],3-oxopalmitoyl-CoA,C37H60N7O18P3S,m,m00895m,-4
3-oxopalmitoyl-CoA[p],3-oxopalmitoyl-CoA,C37H60N7O18P3S,p,m00895p,-4
3-oxopentadecanoyl-[ACP][c],3-oxopentadecanoyl-[ACP],C26H47N2O9PRS,c,m00896c,-1
3-oxopentadecanoyl-CoA[m],3-oxopentadecanoyl-CoA,C36H58N7O18P3S,m,m00897m,-4
3-oxopentanoyl-[ACP][c],3-oxopentanoyl-[ACP],C16H27N2O9PRS,c,m00898c,-1
3-oxopentanoyl-CoA[m],3-oxopentanoyl-CoA,C26H38N7O18P3S,m,m00899m,-4
3-oxopropanoate[m],3-oxopropanoate,C3H3O3,m,m00900m,-1
3-oxo-tetracosa-12;15;18;21-all-cis-tetraenoyl-CoA[c],"3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA",C45H68N7O18P3S,c,m00901c,-4
3-oxo-tetracosa-9;12;15;18;21-all-cis-pentaenoyl-CoA[c],"3-oxo-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA",C45H66N7O18P3S,c,m00902c,-4
3-oxo-tetracosa-9;12;15;18-all-cis-tetraenoyl-CoA[c],"3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA",C45H68N7O18P3S,c,m00903c,-4
3-oxotetracosanoyl-CoA[c],3-oxotetracosanoyl-CoA,C45H76N7O18P3S,c,m00904c,-4
3-oxotetracosanoyl-CoA[p],3-oxotetracosanoyl-CoA,C45H76N7O18P3S,p,m00904p,-4
3-oxotetradecanoyl-[ACP][c],3-oxotetradecanoyl-[ACP],C25H45N2O9PRS,c,m00905c,-1
3-oxotetradecanoyl-CoA[m],3-oxotetradecanoyl-CoA,C35H56N7O18P3S,m,m00906m,-4
3-oxotetradecanoyl-CoA[p],3-oxotetradecanoyl-CoA,C35H56N7O18P3S,p,m00906p,-4
3-oxotricosanoyl-CoA[c],3-oxotricosanoyl-CoA,C44H74N7O18P3S,c,m00907c,-4
3-oxotridecanoyl-[ACP][c],3-oxotridecanoyl-[ACP],C24H43N2O9PRS,c,m00908c,-1
3-oxotridecanoyl-CoA[m],3-oxotridecanoyl-CoA,C34H54N7O18P3S,m,m00909m,-4
3-oxoundecanoyl-[ACP][c],3-oxoundecanoyl-[ACP],C22H39N2O9PRS,c,m00910c,-1
3-oxoundecanoyl-CoA[m],3-oxoundecanoyl-CoA,C32H50N7O18P3S,m,m00911m,-4
3-phosphoadenylylselenate[c],3-phosphoadenylylselenate,C10H11N5O13P2Se,c,m00912c,-4
3-phospho-D-glycerate[c],3-phospho-D-glycerate,C3H4O7P,c,m00913c,-3
3-phospho-D-glycerate[m],3-phospho-D-glycerate,C3H4O7P,m,m00913m,-3
3-phosphonooxypyruvate[c],3-phosphonooxypyruvate,C3H2O7P,c,m00914c,-3
3-phosphopolynucleotide[c],3-phosphopolynucleotide,C15H22O19P3R3,c,m00915c,-4
3-phosphoserine[c],3-phosphoserine,C3H6NO6P,c,m00916c,-2
3-succinoylpyridine[c],3-succinoylpyridine,C9H9NO3,c,m00917c,0
3-sulfinoalanine[c],3-sulfinoalanine,C3H5NO4S,c,m00918c,-2
3-sulfinoalanine[m],3-sulfinoalanine,C3H5NO4S,m,m00918m,-2
3-sulfinylpyruvic acid[c],3-sulfinylpyruvic acid,C3H2O5S,c,m00919c,-2
3-sulfinylpyruvic acid[m],3-sulfinylpyruvic acid,C3H2O5S,m,m00919m,-2
3-sulfopyruvate[c],3-sulfopyruvate,C3H2O6S,c,m00920c,-2
3-sulfopyruvate[m],3-sulfopyruvate,C3H2O6S,m,m00920m,-2
3-UMP[c],3-UMP,C9H11N2O9P,c,m00921c,-2
3-ureidoisobutyrate[c],3-ureidoisobutyrate,C5H9N2O3,c,m00922c,-1
3-ureidopropionate[c],3-ureidopropionate,C4H7N2O3,c,m00923c,-1
4-(2-amino-3-hydroxyphenyl)-2;4-dioxobutanoate[c],"4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate",C10H8NO5,c,m00924c,-1
4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid-O-glucoside[c],4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid-O-glucoside,C16H20NO9,c,m00925c,-1
4-(2-aminophenyl)-2;4-dioxobutanoate[c],"4-(2-aminophenyl)-2,4-dioxobutanoate",C10H8NO4,c,m00926c,-1
4-(methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone[c],4-(methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone,C10H13N3O3,c,m00927c,0
4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide[c],4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide,C16H23N3O8,c,m00928c,0
4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c],4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol,C10H15N3O2,c,m00929c,0
4-(methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol[c],4-(methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol,C10H15N3O3,c,m00930c,0
4-(nitrosoamino)-1-(3-pyridinyl)-1-butanone[c],4-(nitrosoamino)-1-(3-pyridinyl)-1-butanone,C9H11N3O2,c,m00931c,0
4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c],4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone,C10H13N3O2,c,m00932c,0
4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[s],4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone,C10H13N3O2,s,m00932s,0
4(R);8-dimethyl-nonanoyl-CoA[c],"4(R),8-dimethyl-nonanoyl-CoA",C32H52N7O17P3S,c,m00933c,-4
4(R);8-dimethyl-nonanoyl-CoA[m],"4(R),8-dimethyl-nonanoyl-CoA",C32H52N7O17P3S,m,m00933m,-4
4(R);8-dimethyl-nonanoyl-CoA[p],"4(R),8-dimethyl-nonanoyl-CoA",C32H52N7O17P3S,p,m00933p,-4
4(R);8-dimethyl-trans-2-nonenoyl-CoA[m],"4(R),8-dimethyl-trans-2-nonenoyl-CoA",C32H50N7O17P3S,m,m00934m,-4
4(R)-hydroxy-dodec-(6Z)-enoate[m],4(R)-hydroxy-dodec-(6Z)-enoate,C12H21O3,m,m00935m,-1
4(S)-hydroxy-dodec-(6Z)-enoate[m],4(S)-hydroxy-dodec-(6Z)-enoate,C12H21O3,m,m00936m,-1
4;4-dimethyl-14alpha-formyl-5alpha-cholesta-8;24-dien-3beta-ol[c],"4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol",C30H48O2,c,m00937c,0
4;4-dimethyl-14alpha-formyl-5alpha-cholesta-8-en-3beta-ol[c],"4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8-en-3beta-ol",C30H50O2,c,m00938c,0
4;4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8;24-dien-3beta-ol[c],"4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol",C30H50O2,c,m00939c,0
4;4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol[c],"4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol",C30H52O2,c,m00940c,0
4;4-dimethyl-5alpha-cholesta-8;14;24-trien-3beta-ol[c],"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",C29H46O,c,m00941c,0
4;4-dimethyl-5alpha-cholesta-8;14-dien-3-beta-ol[c],"4,4-dimethyl-5alpha-cholesta-8,14-dien-3-beta-ol",C29H48O,c,m00942c,0
4;4-dimethyl-5alpha-cholesta-8-en-3-beta-ol[c],"4,4-dimethyl-5alpha-cholesta-8-en-3-beta-ol",C29H50O,c,m00943c,0
4;5-dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene[c],"4,5-dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene",C30H29N3O7S,c,m00944c,0
4;6;7-trihydroxy-1;2;3;4-tetrahydroisoquinoline[c],"4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline",C9H12NO3,c,m00945c,1
4;6-dideoxy-4-oxo-dTDP-D-glucose[c],"4,6-dideoxy-4-oxo-dTDP-D-glucose",C16H22N2O15P2,c,m00946c,-2
4;6-dihydroxyquinoline[c],"4,6-dihydroxyquinoline",C9H7NO2,c,m00947c,0
4;8;12-trimethyltridecanoyl-CoA[p],"4,8,12-trimethyltridecanoyl-CoA",C37H62N7O17P3S,p,m00948p,-4
4;8-dihydroxyquinoline[c],"4,8-dihydroxyquinoline",C9H7NO2,c,m00949c,0
4;8-dimethylnonanoylcarnitine[c],"4,8-dimethylnonanoylcarnitine",C18H35NO4,c,m00950c,0
4;8-dimethylnonanoylcarnitine[m],"4,8-dimethylnonanoylcarnitine",C18H35NO4,m,m00950m,0
4-[(hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone[c],4-[(hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone,C10H13N3O3,c,m00951c,0
4-acetamidobutanoate[c],4-acetamidobutanoate,C6H10NO3,c,m00952c,-1
4alpha-carboxy-4beta-methyl-5alpha-cholesta-8;24-dien-3beta-ol[c],"4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol",C29H46O3,c,m00953c,0
4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c],4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol,C29H48O3,c,m00954c,0
4alpha-carboxy-5alpha-cholesta-8;24-dien-3beta-ol[c],"4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol",C28H44O3,c,m00955c,0
4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol[c],4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol,C28H46O3,c,m00956c,0
4alpha-formyl-4beta-methyl-5alpha-cholesta-8;24-dien-3beta-ol[c],"4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol",C29H46O2,c,m00957c,0
4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c],4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol,C29H48O2,c,m00958c,0
4alpha-formyl-5alpha-cholesta-8;24-dien-3beta-ol[c],"4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol",C28H44O2,c,m00959c,0
4alpha-formyl-5alpha-cholesta-8-en-3beta-ol[c],4alpha-formyl-5alpha-cholesta-8-en-3beta-ol,C28H46O2,c,m00960c,0
4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8;24-dien-3beta-ol[c],"4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol",C29H48O2,c,m00961c,0
4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c],4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol,C29H50O2,c,m00962c,0
4alpha-hydroxymethyl-5alpha-cholesta-8;24-dien-3beta-ol[c],"4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol",C28H46O2,c,m00963c,0
4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol[c],4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol,C28H48O2,c,m00964c,0
4alpha-hydroxytetrahydrobiopterin[c],4alpha-hydroxytetrahydrobiopterin,C9H15N5O4,c,m00965c,0
4alpha-hydroxytetrahydrobiopterin[n],4alpha-hydroxytetrahydrobiopterin,C9H15N5O4,n,m00965n,0
4alpha-methyl-5alpha-cholesta-8-en-3-one[c],4alpha-methyl-5alpha-cholesta-8-en-3-one,C28H46O,c,m00966c,0
4alpha-methyl-cholesta-8-enol[c],4alpha-methyl-cholesta-8-enol,C28H48O,c,m00967c,0
4alpha-methylzymosterol[c],4alpha-methylzymosterol,C28H46O,c,m00968c,0
4-aminobutanal[c],4-aminobutanal,C4H10NO,c,m00969c,1
4-aminobutanal[m],4-aminobutanal,C4H10NO,m,m00969m,1
4-aminobutanal[s],4-aminobutanal,C4H10NO,s,m00969s,1
4-aminobutyrate[c],4-aminobutyrate,C4H9NO2,c,m00970c,0
4-aminobutyrate[l],4-aminobutyrate,C4H9NO2,l,m00970l,0
4-aminobutyrate[m],4-aminobutyrate,C4H9NO2,m,m00970m,0
4-aminobutyrate[s],4-aminobutyrate,C4H9NO2,s,m00970s,0
4-androstene-3;17-dione[c],"4-androstene-3,17-dione",C19H26O2,c,m00971c,0
4-androstene-3;17-dione[r],"4-androstene-3,17-dione",C19H26O2,r,m00971r,0
4-bromo-3;5-cyclohexadiene-1;2-dione[c],"4-bromo-3,5-cyclohexadiene-1,2-dione",C6H3BrO2,c,m00972c,0
4-bromocatechol[c],4-bromocatechol,C6H5BrO2,c,m00973c,0
4-bromophenol[c],4-bromophenol,C6H5BrO,c,m00974c,0
4-bromophenol-2;3-epoxide[c],"4-bromophenol-2,3-epoxide",C6H5BrO2,c,m00975c,0
4-cholesten-7alpha;12alpha;24(S)-triol-3-one[c],"4-cholesten-7alpha,12alpha,24(S)-triol-3-one",C27H44O4,c,m00976c,0
4-cholesten-7alpha;12alpha;27-triol-3-one[c],"4-cholesten-7alpha,12alpha,27-triol-3-one",C27H44O4,c,m00977c,0
4-cholesten-7alpha;24(S)-diol-3-one[c],"4-cholesten-7alpha,24(S)-diol-3-one",C27H44O3,c,m00978c,0
4-cholesten-7alpha;27-diol-3-one[c],"4-cholesten-7alpha,27-diol-3-one",C27H44O3,c,m00979c,0
4-cis-decenoyl-CoA[m],4-cis-decenoyl-CoA,C31H48N7O17P3S,m,m00980m,-4
4-cis-decenoyl-CoA[p],4-cis-decenoyl-CoA,C31H48N7O17P3S,p,m00980p,-4
4-coumarate[c],4-coumarate,C9H7O3,c,m00981c,-1
4-coumaroyl-CoA[c],4-coumaroyl-CoA,C30H38N7O18P3S1,c,m00982c,-4
4-hydroperoxy-2-nonenal[c],4-hydroperoxy-2-nonenal,C9H16O3,c,m00983c,0
4-hydroperoxy-H4-neuroprostane[c],4-hydroperoxy-H4-neuroprostane,C22H31O6,c,m00984c,-1
4-hydroxy-1-(3-pyridinyl)-1-butanone[c],4-hydroxy-1-(3-pyridinyl)-1-butanone,C9H11NO2,c,m00985c,0
4-hydroxy-17beta-estradiol[c],4-hydroxy-17beta-estradiol,C18H24O3,c,m00986c,0
4-hydroxy-17beta-estradiol[l],4-hydroxy-17beta-estradiol,C18H24O3,l,m00986l,0
4-hydroxy-17beta-estradiol[r],4-hydroxy-17beta-estradiol,C18H24O3,r,m00986r,0
4-hydroxy-17beta-estradiol[s],4-hydroxy-17beta-estradiol,C18H24O3,s,m00986s,0
4-hydroxy-17beta-estradiol-2-S-glutathione[c],4-hydroxy-17beta-estradiol-2-S-glutathione,C28H38N3O9S,c,m00987c,-1
4-hydroxy-17beta-estradiol-2-S-glutathione[m],4-hydroxy-17beta-estradiol-2-S-glutathione,C28H38N3O9S,m,m00987m,-1
4-hydroxy-17beta-estradiol-2-S-glutathione[p],4-hydroxy-17beta-estradiol-2-S-glutathione,C28H38N3O9S,p,m00987p,-1
4-hydroxy-17beta-estradiol-2-S-glutathione[r],4-hydroxy-17beta-estradiol-2-S-glutathione,C28H38N3O9S,r,m00987r,-1
4-hydroxy-2-nonenal[c],4-hydroxy-2-nonenal,C9H16O2,c,m00988c,0
4-hydroxy-2-oxoglutarate[m],4-hydroxy-2-oxoglutarate,C5H4O6,m,m00989m,-2
4-hydroxy-2-quinolinecarboxylic acid[c],4-hydroxy-2-quinolinecarboxylic acid,C10H6NO3,c,m00990c,-1
4-hydroxy-3-nitrophenylacetate[c],4-hydroxy-3-nitrophenylacetate,C8H5NO5,c,m00991c,-2
4-hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone[c],4-hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone,C10H13N3O3,c,m00992c,0
4-hydroxy-all-trans-retinoate[c],4-hydroxy-all-trans-retinoate,C20H27O3,c,m00993c,-1
4-hydroxy-all-trans-retinoate[r],4-hydroxy-all-trans-retinoate,C20H27O3,r,m00993r,-1
4-hydroxy-all-trans-retinyl-acetate[c],4-hydroxy-all-trans-retinyl-acetate,C22H32O3,c,m00994c,0
4-hydroxy-all-trans-retinyl-acetate[r],4-hydroxy-all-trans-retinyl-acetate,C22H32O3,r,m00994r,0
4-hydroxybenzoate[c],4-hydroxybenzoate,C7H5O3,c,m00995c,-1
4-hydroxybenzoate[m],4-hydroxybenzoate,C7H5O3,m,m00995m,-1
4-hydroxybenzoyl-CoA[c],4-hydroxybenzoyl-CoA,C28H36N7O18P3S,c,m00996c,-4
4-hydroxy-D4-neuroprostane[c],4-hydroxy-D4-neuroprostane,C22H31O5,c,m00997c,-1
4-hydroxy-debrisoquine[c],4-hydroxy-debrisoquine,C10H14N3O,c,m00998c,1
4-hydroxy-debrisoquine[s],4-hydroxy-debrisoquine,C10H14N3O,s,m00998s,1
4-hydroxy-E4-neuroprostane[c],4-hydroxy-E4-neuroprostane,C22H31O5,c,m00999c,-1
4-hydroxyestrone[c],4-hydroxyestrone,C18H22O3,c,m01000c,0
4-hydroxyestrone[l],4-hydroxyestrone,C18H22O3,l,m01000l,0
4-hydroxyestrone[r],4-hydroxyestrone,C18H22O3,r,m01000r,0
4-hydroxyestrone-2-S-glutathione[c],4-hydroxyestrone-2-S-glutathione,C28H36N3O9S,c,m01001c,-1
4-hydroxyestrone-2-S-glutathione[m],4-hydroxyestrone-2-S-glutathione,C28H36N3O9S,m,m01001m,-1
4-hydroxyestrone-2-S-glutathione[p],4-hydroxyestrone-2-S-glutathione,C28H36N3O9S,p,m01001p,-1
4-hydroxyestrone-2-S-glutathione[r],4-hydroxyestrone-2-S-glutathione,C28H36N3O9S,r,m01001r,-1
4-hydroxyphenylacetaldehyde[c],4-hydroxyphenylacetaldehyde,C8H8O2,c,m01002c,0
4-hydroxyphenylacetate[c],4-hydroxyphenylacetate,C8H7O3,c,m01003c,-1
4-hydroxyphenylacetate[s],4-hydroxyphenylacetate,C8H7O3,s,m01003s,-1
4-hydroxyphenyllactate[c],4-hydroxyphenyllactate,C9H9O4,c,m01004c,-1
4-hydroxyphenylpyruvate[c],4-hydroxyphenylpyruvate,C9H7O4,c,m01005c,-1
4-hydroxyphenylpyruvate[m],4-hydroxyphenylpyruvate,C9H7O4,m,m01005m,-1
4-hydroxyretinoic acid[c],4-hydroxyretinoic acid,C20H27O3,c,m01006c,-1
4-hydroxyretinoic acid[s],4-hydroxyretinoic acid,C20H27O3,s,m01006s,-1
4-hydroxy-tolbutamide[c],4-hydroxy-tolbutamide,C12H18N2O4S,c,m01007c,0
4-hydroxy-tolbutamide[s],4-hydroxy-tolbutamide,C12H18N2O4S,s,m01007s,0
4-hydroxyvitamin A1[c],4-hydroxyvitamin A1,C20H30O2,c,m01008c,0
4-hydroxyvitamin A1[r],4-hydroxyvitamin A1,C20H30O2,r,m01008r,0
4-imidazolone-5-propanoate[c],4-imidazolone-5-propanoate,C6H7N2O3,c,m01009c,-1
4-maleylacetoacetate[c],4-maleylacetoacetate,C8H6O6,c,m01010c,-2
4-methoxy-17beta-estradiol[c],4-methoxy-17beta-estradiol,C19H26O3,c,m01011c,0
4-methoxyestrone[c],4-methoxyestrone,C19H24O3,c,m01012c,0
4-methyl-2-oxopentanoate[c],4-methyl-2-oxopentanoate,C6H9O3,c,m01013c,-1
4-methyl-2-oxopentanoate[m],4-methyl-2-oxopentanoate,C6H9O3,m,m01013m,-1
4-methylpentan-1-ol[c],4-methylpentan-1-ol,C6H14O,c,m01014c,0
4-methyl-pentanoyl-CoA[m],4-methyl-pentanoyl-CoA,C27H42N7O17P3S,m,m01015m,-4
4-methylthio-2-oxobutanoic acid[c],4-methylthio-2-oxobutanoic acid,C5H7O3S,c,m01016c,-1
4-methyl-trans-2-pentenoyl-CoA[m],4-methyl-trans-2-pentenoyl-CoA,C27H40N7O17P3S,m,m01017m,-4
4-N-(n-acetyl-D-glucosaminyl)-protein[c],4-N-(n-acetyl-D-glucosaminyl)-protein,C13H20N4O8R2,c,m01018c,0
4-nitrocatechol[c],4-nitrocatechol,C6H5NO4,c,m01019c,0
4-nitrocatechol[s],4-nitrocatechol,C6H5NO4,s,m01019s,0
4-nitrophenyl-phosphate[s],4-nitrophenyl-phosphate,C6H4NO6P,s,m01020s,-2
4-nitrophenyl-sulfate[c],4-nitrophenyl-sulfate,C6H4NO6S,c,m01021c,-1
4-nitrophenyl-sulfate[s],4-nitrophenyl-sulfate,C6H4NO6S,s,m01021s,-1
4-OH-13-cis-retinal[c],4-OH-13-cis-retinal,C20H28O2,c,m01022c,0
4-OH-13-cis-retinal[r],4-OH-13-cis-retinal,C20H28O2,r,m01022r,0
4-OH-9-cis-retinal[c],4-OH-9-cis-retinal,C20H28O2,c,m01023c,0
4-OH-9-cis-retinal[r],4-OH-9-cis-retinal,C20H28O2,r,m01023r,0
4-OH-retinal[c],4-OH-retinal,C20H28O2,c,m01024c,0
4-OH-retinal[r],4-OH-retinal,C20H28O2,r,m01024r,0
4-oxo-1-(3-pyridyl)-1-butanone[c],4-oxo-1-(3-pyridyl)-1-butanone,C9H9NO2,c,m01025c,0
4-oxo-13-cis-retinoate[c],4-oxo-13-cis-retinoate,C20H27O3,c,m01026c,-1
4-oxo-13-cis-retinoate[r],4-oxo-13-cis-retinoate,C20H27O3,r,m01026r,-1
4-oxo-2-nonenal[c],4-oxo-2-nonenal,C9H14O2,c,m01027c,0
4-oxo-9-cis-retinal[c],4-oxo-9-cis-retinal,C20H26O2,c,m01028c,0
4-oxo-9-cis-retinal[r],4-oxo-9-cis-retinal,C20H26O2,r,m01028r,0
4-oxo-9-cis-retinoate[c],4-oxo-9-cis-retinoate,C20H25O3,c,m01029c,-1
4-oxo-9-cis-retinoate[r],4-oxo-9-cis-retinoate,C20H25O3,r,m01029r,-1
4-oxo-9-cis-retinoyl-beta-glucuronide[c],4-oxo-9-cis-retinoyl-beta-glucuronide,C26H33O9,c,m01030c,-1
4-oxo-9-cis-retinoyl-beta-glucuronide[r],4-oxo-9-cis-retinoyl-beta-glucuronide,C26H33O9,r,m01030r,-1
4-oxo-all-trans-retinoate[c],4-oxo-all-trans-retinoate,C20H25O3,c,m01031c,-1
4-oxo-all-trans-retinoate[r],4-oxo-all-trans-retinoate,C20H25O3,r,m01031r,-1
4-oxoretinol[c],4-oxoretinol,C20H28O2,c,m01032c,0
4-pyridoxate[c],4-pyridoxate,C8H9NO4,c,m01033c,0
4-pyridoxate[s],4-pyridoxate,C8H9NO4,s,m01033s,0
4-trimethylammoniobutanal[c],4-trimethylammoniobutanal,C7H16NO,c,m01034c,1
5-(3-pyridyl)-2-hydroxytetrahydrofuran[c],5-(3-pyridyl)-2-hydroxytetrahydrofuran,C9H11NO2,c,m01035c,0
5-(D-galactosyloxy)-L-lysine-procollagen[c],5-(D-galactosyloxy)-L-lysine-procollagen,C13H24N3O8R2,c,m01036c,1
5(S);12(R)-dihydroxy-eicosa-2;8-trans-6;14-cis-tetraenoyl-CoA[m],"5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA",C41H62N7O19P3S,m,m01037m,-4
5(S);12(R)-dihydroxy-eicosa-2;8-trans-6;14-cis-tetraenoyl-CoA[p],"5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA",C41H62N7O19P3S,p,m01037p,-4
5(S);6(S)-epoxy-15(R)-HEPE[c],"5(S),6(S)-epoxy-15(R)-HEPE",C20H27O4,c,m01038c,-1
5(S);6(S)-epoxy-15(R)-HEPE[n],"5(S),6(S)-epoxy-15(R)-HEPE",C20H27O4,n,m01038n,-1
5(S);6(S)-epoxy-15(R)-HEPE[p],"5(S),6(S)-epoxy-15(R)-HEPE",C20H27O4,p,m01038p,-1
5(S);6(S)-epoxy-15(R)-HEPE[r],"5(S),6(S)-epoxy-15(R)-HEPE",C20H27O4,r,m01038r,-1
5(S)-HEPE[c],5(S)-HEPE,C20H29O3,c,m01039c,-1
5(S)-HEPE[p],5(S)-HEPE,C20H29O3,p,m01039p,-1
5(S)-HETE[c],5(S)-HETE,C20H31O3,c,m01040c,-1
5(S)-HETE[m],5(S)-HETE,C20H31O3,m,m01040m,-1
5(S)-HETE[r],5(S)-HETE,C20H31O3,r,m01040r,-1
5(S)-HpEPE[c],5(S)-HpEPE,C20H29O4,c,m01041c,-1
5(S)-HpEPE[n],5(S)-HpEPE,C20H29O4,n,m01041n,-1
5(S)-HPETE[c],5(S)-HPETE,C20H31O4,c,m01042c,-1
5(S)-HPETE[m],5(S)-HPETE,C20H31O4,m,m01042m,-1
5-(S-L-cysteinyl)-dopaquinone[c],5-(S-L-cysteinyl)-dopaquinone,C12H14N2O6S,c,m01043c,0
5;10-methenyl-THF[c],"5,10-methenyl-THF",C20H20N7O6,c,m01044c,-1
5;10-methenyl-THF[m],"5,10-methenyl-THF",C20H20N7O6,m,m01044m,-1
